	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
s.Blautia.stercoris	-4.104428952076794	1.3429372350599664	-0.2237800146755924	0.08662481097036559	-0.006995961183561045	-0.1829435506977919	0.27662262214813504	0.02048725479524536	0.0911826726027153	0.008870091402421397	-0.12489654660689514	0.01435651857916667	0.009722040732600943	0.006886206222912528	0.011203286959465536	-0.004313991490321181	0.005262734226148958	-0.04437627929493428	0.010306628165838301	0.0056521677651638165	-0.003059688911351063	0.006000886148994108	-0.03535859529481009	0.0027927835895540493	0.0048832009228309695	0.01337324094613642	0.019508573587214775	-0.006544331125260349	-0.1647888285603124	0.0042155471603003225	-0.0015959571450049035	0.004145718629656513
s.Sellimonas.intestinalis	-4.3162153181086005	1.2267690118049155	-0.5860717793917015	0.14327841172847214	0.029945145279457096	-0.35159271498210737	0.5651869716411894	0.04880386146573157	0.21726239097290304	0.023176468947472512	-0.7469895060643997	0.03942700512560109	0.02440771804068375	0.013660477715433177	0.017346793350599937	0.0051325977677649775	0.00451998164735292	0.03016624858556532	0.013157797505917408	0.004464748165227798	-0.00028569027208415524	-0.005514682986704428	0.005097671143940544	-0.009527177261666582	0.020647860669287033	0.019834147155506382	0.0013258373320537173	-0.0008924803398073562	0.021579067239483506	-0.002832130821078561	0.002839234774348796	0.0038754299059207773
s.Ruminococcus.gnavus	-4.333510719751329	1.1782056788483857	-0.6814728843845206	0.15412373717080644	0.04215996179264188	-0.3594356787969157	0.5888937725650989	0.055159055623068415	0.22639396701216044	0.026050227622523316	-0.7856705280737803	0.0444498424415745	0.027746845997114113	0.01575539412714839	0.020174017992797933	0.005591086886735098	0.005306902481498008	0.03347016176350431	0.015193660776468639	0.005176531739073459	-0.00034206343435815766	-0.006376231851204774	0.005862107425002301	-0.011060309600159725	0.02397666077434556	0.02306429690544273	0.0015239559783688345	-0.0010373850902016817	0.02565733735786203	-0.003371756275910827	0.003415034625492902	0.004709148676819846
s.Ruminococcus.torques	-4.329606861018409	2.2077572504451988	1.054561253884774	-0.010094363965051175	-0.19330169160485375	-0.46108645778841306	0.5175263826497942	-0.046094591493415236	0.2204169983988513	-0.015946174854053585	-0.842636155716152	-0.02729958739842226	-0.021843925493864477	-0.01832511537621096	-0.027710778112384867	0.006613731777847251	-0.009142702657440183	0.03878825679046084	-0.014645572440675774	-0.005765655360783963	0.0018141447998203657	-0.0006172054413289002	0.013358238496889198	0.0024919836815168028	-0.009528184033395622	-0.011776937457263818	-0.0034219088324646575	0.001245209392468881	0.012087356864806564	0.000687803622305046	-0.00046844410426328745	0.00037629917461137383
s.Ruminococcus.lactaris	-4.333623055884215	1.779651112833047	0.3307926466293274	0.05862837802896565	-0.09521931229639974	-0.420507209884361	0.5499705841118803	-0.003751427821264721	0.22409619209074594	0.001653903946847456	-0.8244252047123616	0.002791501967671137	-0.0010601196407537294	-0.004067296304700467	-0.007686328776207451	0.00625258606179205	-0.0031035669189446993	0.03702048933552129	-0.0021112480638374093	-0.0011702531665972642	0.0009184566590122801	-0.003098912633790965	0.010360954422383963	-0.0032887065429579514	0.004706572587262982	0.0030004670555863816	-0.0013530018960779698	0.00028384263843565913	0.018192584211375828	-0.0010589078697557524	0.0012113803442823298	0.0022735060875912713
s.Mediterraneibacter.glycyrrhizinilyticus	-4.328327522022239	1.306086246085085	-0.4621343502219645	0.1328799882370125	0.01262718962851	-0.36851663412967006	0.574373376785312	0.04216838770292795	0.22318059328604806	0.020601414059274504	-0.7810957383394185	0.035115981057525	0.021336366767165937	0.011407084811634783	0.014104129232869106	0.005572559985441373	0.0034993226867828424	0.03310416771395108	0.011354292248365363	0.003782054050042828	-9.210001682261011e-05	-0.005504191252502099	0.00645082396032463	-0.009153208355995195	0.019395874743994408	0.018371384304566418	0.0009365809435170437	-0.0007507542939870879	0.023014928463605977	-0.002782611836594413	0.002835809638531472	0.00400701651116988
s.Dorea.sp.AF24.7LB	-4.373202837952379	2.778915362843181	1.9820215674601211	-0.09333749617627134	-0.3232714275849923	-0.5639673574055074	0.5462609129781375	-0.10031643148902995	0.2487221948394474	-0.03827347114558636	-1.0452196584680435	-0.06588855238907992	-0.04955659011043424	-0.038379171441429556	-0.05754029438172496	0.010327399942487261	-0.01953199240180915	0.06845253780004242	-0.03601671919173671	-0.014911974673498777	0.004728835752989494	-0.0003863266023119545	0.03707116679964763	0.009434805748253011	-0.03312302008163651	-0.04130812667070948	-0.01814759239808602	0.006654863999234472	0.09815582331758374	0.001503820012236481	-0.003257932985252709	-0.007434778126573052
s.Merdimonas.faecis	-4.383508043274452	1.654584073350793	0.08128831001164118	0.08719251349460286	-0.0652763640550289	-0.4550419925235737	0.6288580528583978	0.011292695742495298	0.25691878656862777	0.008205992050704788	-0.9865154795835753	0.013717819771923144	0.005553673207900628	-0.00048709892509527213	-0.004077075605180227	0.00906089453696431	-0.0031873853771731096	0.060757023508086476	-0.0019028771076394036	-0.0021834945468113412	0.0020876984831425206	-0.006673126818837261	0.026231271420188672	-0.006110658232282036	0.006086796553845961	0.00018741513276609043	-0.010561945110315902	0.0033595136916458393	0.09908712455066339	-0.0030143301744156885	0.0014852992469298796	-0.0011302399283589636
s.Clostridium.scindens	-4.390616933321794	1.872098258728518	0.44185990946519865	0.05388411283764095	-0.11480779570224112	-0.48408224177026593	0.6251124361562412	-0.00965498367129296	0.26083859040146623	-0.00043041950255340587	-1.0258752234225532	-0.0010784070119950178	-0.004823721926609321	-0.007774751263781207	-0.014544729903038406	0.009751848840965202	-0.006534417232352006	0.06582946375300454	-0.008748447845904886	-0.004868594020525941	0.0027734142995232327	-0.005926156364409708	0.030523176525911355	-0.0034498518695770066	-0.0013961263210213223	-0.008278213606447178	-0.01318127643523332	0.004378973447212576	0.10900114205474488	-0.0023991454981162194	0.0006427590964271528	-0.0026608299150661136
s.Dorea.formicigenerans	-4.387173831907896	2.8834070610935596	2.146961463225136	-0.10747009042857528	-0.3466908009922543	-0.5875869684790969	0.5591529983213934	-0.10968970253990393	0.2572699469927177	-0.04204377142194812	-1.0986572698505435	-0.07237080255177446	-0.0542836515461471	-0.04189459539966985	-0.06284114381069379	0.011233931264889186	-0.021426511031412958	0.0755851119741791	-0.03975738600556035	-0.016554225245884933	0.005305478304724457	-0.000624699311910028	0.042156796602439574	0.010335572421016674	-0.0368124878649208	-0.04622778332358259	-0.021061744065993537	0.007700074417873565	0.1170056444139358	0.0014713832721243369	-0.0036023244428800643	-0.008688956758244498
s.Dorea.longicatena	-4.39490872971947	2.0345724985945677	0.7119997063368759	0.028813823593826532	-0.15187506867433093	-0.5049688321611666	0.6210107212299002	-0.025406405313666145	0.2631925172238877	-0.006942867763524776	-1.052478580220048	-0.012246158159981067	-0.012647102031889257	-0.01325386363106033	-0.02240595794300578	0.010227595615253588	-0.009041445372678581	0.06930333107871568	-0.013906379895542378	-0.006884617646588628	0.003277451715705376	-0.005308299099917652	0.03357169139643091	-0.0013820586237581066	-0.007121882269423294	-0.014704827861383106	-0.01507373086679185	0.005122621140868107	0.11557086337896301	-0.0018951179273083848	-2.093178244340597e-05	-0.0038193171384888185
s.GGB3463.SGB4621	-4.374584799400349	1.4841630321754358	-0.19858316334425655	0.11269643191263268	-0.026631846566783562	-0.4295688551486408	0.6275662011998089	0.027454938731108786	0.2519703602451304	0.014836104617997075	-0.9464431711995716	0.02507546295372711	0.013563620685567532	0.005188499464087722	0.004130108355609814	0.008385122388023527	-0.0005224739494886292	0.05574477672286068	0.003498197025044806	-3.151573194491367e-05	0.0015059891334704733	-0.007124809398683556	0.022298987519253133	-0.008083100326024365	0.011869063316720326	0.006875698309420793	-0.008239814588278155	0.0024727767203931517	0.0888880722977529	-0.0034299315425683	0.0021202167357350496	0.00012128434732716029
s.Dorea.sp.AF36.15AT	-4.359997186411286	1.7523912579883643	0.2643694345482199	0.0674997700706799	-0.08862342164567	-0.4447859391875841	0.5914916607581913	5.3596659533096695e-05	0.24262335651782324	0.0033310036624224224	-0.9226524919740374	0.005405068070358245	0.00014078208796705174	-0.0038318616519589536	-0.008320869326625612	0.008080080801007899	-0.004110643267253451	0.052698207244674326	-0.004138622747740814	-0.002690317317432143	0.0018814582473015463	-0.005039220524756984	0.021834740688374297	-0.004034368422242474	0.0027004970987104956	-0.0020743613525620068	-0.008416124538091731	0.002708770132637616	0.07507763337170285	-0.002065470449754516	0.0009612806782734175	-0.000865902226500517
s.Coprococcus.comes	-4.325045721841216	1.6681981734567162	0.1500882219218283	0.0746716452977262	-0.07084474925689255	-0.40573196229745884	0.5501277186332899	0.005847775885909115	0.22188401108649905	0.005397584496047574	-0.8102175101380796	0.008952141779924951	0.003108079359755456	-0.0012065532870041476	-0.003918729241533258	0.0062884876515285505	-0.00221555141390512	0.038567788038281425	-0.0007412572823885039	-0.0009372468735578575	0.0010372928550062672	-0.0037322823874754935	0.012863433623232652	-0.0038444805844168924	0.005099016729517857	0.0024932841915310225	-0.0036331321778660776	0.0010687765379406332	0.03796561375090628	-0.0014320020605559907	0.0010123364368572472	0.0006847706250583822
s.Tyzzerella.nexilis	-4.2621494448238835	1.2903283608024494	-0.4364770760077924	0.12344467078350782	0.012393107181553599	-0.31507342053495585	0.4932356809507252	0.03800184506010702	0.18706337417274224	0.018022889587532422	-0.6054865561803332	0.030398718544196485	0.018729715668720025	0.010499396385340113	0.013556176762977946	0.0031634790668474693	0.0038480989520490077	0.015091531833606316	0.010648084375319554	0.003927987163511609	-0.0006585531344816124	-0.002867117888098079	-0.0019206926907789905	-0.0060877757100210724	0.014875665304824008	0.015606936315428937	0.003930831730567711	-0.0016209775903294225	-0.011067606670783135	-0.001241361207247175	0.0016372910806945508	0.0031843990519936968
s.GGB3612.SGB4882	-4.455627586853855	1.2560197541007887	-0.6595666291166065	0.18797734695120086	0.07721549034757728	0.6890951848603383	-0.565040509501544	-0.15908012458740067	0.31964258884143365	-0.0015005554255594128	0.036787917618990126	0.009954309898646785	0.00645128129236769	0.0005700971993010532	-0.0007041134681385624	0.01699118352162574	-0.0024970389182431413	0.42929224734235233	0.03637727137304964	0.0005520667891656362	-0.0012093558737333835	0.0019585075061657356	-0.00539297093073238	-4.271370915700918e-05	0.002428184460942019	0.00455094961985204	0.0009039188671556344	-0.0005897142020212313	0.018123435736616116	0.26850772545806917	-0.004425053156710312	-0.0013047403494413278
s.Clostridium.SGB4909	-4.459557580330147	1.081672335693316	-0.9561135985634507	0.216340816141972	0.11723956077005389	0.7024890530152325	-0.5475284810045701	-0.1413616369261964	0.32222826120080467	0.005811318594153521	0.036805383211690516	0.022445370427647354	0.015053097916462468	0.006443869764403821	0.007523821841373329	0.016882920602926482	-2.3711919678262735e-05	0.427683245115316	0.04142850121335533	0.002441151121922476	-0.0015573582584949204	0.0008434038559022402	-0.00637508939484354	-0.0025313735150101343	0.008463850043026258	0.010762833958265331	0.0017231798779216469	-0.0009791129923550554	0.02109398282572013	0.26612545298070966	-0.0036554875670579455	-0.0004260492582315386
s.Waltera.intestinalis	-4.457811269972775	1.2755509166146668	-0.6284883657569229	0.18541199221804983	0.07311975328108977	0.6910374273614329	-0.5698144855969799	-0.16188886518929338	0.3211688754142283	-0.002313918345068333	0.037059127834117855	0.008660821709449245	0.005560273171149707	-7.180918563292585e-05	-0.0016186339354722144	0.017208349896826867	-0.0028008677834159643	0.4355138809792615	0.03633890782481523	0.00035242180119025195	-0.0011917405387160856	0.002116644431442181	-0.005383314168271447	0.00023010687129908873	0.001810275976623194	0.003956049384440043	0.0008337793276201542	-0.0005598939207376683	0.01820092706226734	0.2753707461297505	-0.004625203242341429	-0.0014347608470482289
s.Clostridium.sp.AF34.10BH	-4.458893753505423	1.0966245086944097	-0.9304147558865623	0.2138321801068751	0.11375891452291886	0.7009113358330217	-0.5486794703332774	-0.14277818724198085	0.32178011282593943	0.0051837198476143214	0.036769809261108156	0.02136134340247473	0.014306672333526269	0.005938358697840106	0.006817703348035797	0.016866594638054407	-0.00023229792020041566	0.427066409480635	0.040929922170369455	0.0022778806758772716	-0.001524892922756741	0.000934704254721701	-0.006278476592700608	-0.0023176281397044125	0.007939993794510623	0.010218599468081164	0.001650398252486717	-0.0009440803302528812	0.020788617439180812	0.2655037113215756	-0.0037069690826466643	-0.0004971489672055167
s.Lachnospiraceae.bacterium.OM04.12BH	-4.452962973733241	1.1672424496171339	-0.8067564635235679	0.20132706529394492	0.09690376482352492	0.689723326785185	-0.5510602108180054	-0.14857116430695821	0.3176862511880859	0.002213704251876991	0.03630207379540882	0.01612579343804982	0.010701717341485707	0.0035334071294799464	0.003475216429895118	0.016559966837216986	-0.0011873047523305027	0.4173321138982247	0.03797947840062957	0.0014933113975112435	-0.001347154331117576	0.0013276160661412195	-0.0057069518337855216	-0.0013015938963862896	0.005399612100990504	0.007532585158195955	0.001281602994030534	-0.0007626097977482082	0.0188675296800205	0.2547767196288495	-0.003814191397847119	-0.000794896435613272
s.GGB3619.SGB4894	-4.453168045351321	1.1445406762436694	-0.8451196768200553	0.2049491609028587	0.10207021611287241	0.6910707802217692	-0.5484562849539576	-0.14616940206866932	0.3178142809320717	0.0031650952616196996	0.03627315125904858	0.017740143649205592	0.011813467378333196	0.00429637630103957	0.0045457236635523006	0.016522828401796346	-0.0008622600382983324	0.41644844520083396	0.038578347154912866	0.0017379476183381013	-0.0013901059560524449	0.001178774704181966	-0.005823788975270483	-0.0016249606218216846	0.006179061738467676	0.008330300594418008	0.0013859150887056682	-0.0008118081778901161	0.019209803734677063	0.2537579449344807	-0.003701852578174723	-0.0006771476207055894
s.GGB3614.SGB4886	-4.441767007154547	0.8345055731979572	-1.3574523803784793	0.25111467637894325	0.17053721664797553	0.6909824987284752	-0.4977911495320461	-0.10894549624892728	0.3098216122366044	0.016129593777791138	0.03441734613593271	0.03922717442430238	0.026613437243372888	0.014633393729603145	0.019132796685977702	0.014928114375173416	0.0037213507296947196	0.37245340440115005	0.04397797931056923	0.005019224640344616	-0.0018651211622351762	-0.001030768804521023	-0.006895373038837378	-0.00601601627844728	0.01653380002158414	0.01871205623949492	0.002700306031379795	-0.0014130202800342517	0.021758034770507667	0.2056449787132145	-0.0015756142103221856	0.0010980205996123221
s.Firmicutes.bacterium.AF16.15	-4.412886550835273	2.6193390440762485	1.6694271407213703	-0.037061101139665015	-0.23833937049777362	0.5673426123587482	-0.6896030494594325	-0.29485917173986353	0.29058078046767366	-0.05951067216913335	0.03532290846065707	-0.09002728427770712	-0.06259927005855824	-0.04646131164978252	-0.06688192106830426	0.016821448918073332	-0.022526638075820483	0.410754014207727	-0.008211043346048134	-0.015355430261099624	0.001861814886055735	0.011324130604112236	0.0035981334329726615	0.021462598925499024	-0.04999481074458743	-0.04989443309530352	-0.00652425831587158	0.0029662340207218287	-0.011027524547921927	0.2487353448869582	-0.011012959088488006	-0.009545723780814537
s.Eisenbergiella.massiliensis	-4.430999068591116	1.5737713136151712	-0.10466906314308974	0.13195483089297924	0.0012684454044458494	0.6406509116470136	-0.5780555506095307	-0.18623961692248925	0.30227136680305583	-0.015262224133754899	0.03483520487054456	-0.014437851216868393	-0.010445248253746821	-0.010752065724851113	-0.016639618398616145	0.01570028054542597	-0.007216311606581688	0.3872909227051889	0.02206864095872047	-0.003513610292491898	-0.0002941185252593246	0.004144285305373671	-0.002442662743792351	0.005541507047718628	-0.011470545165001943	-0.010210903563773266	-0.0012127827502566406	0.00044743606189966937	0.007596709793977922	0.2182307790117246	-0.005494278496819983	-0.0034245870364735514
s.Eisenbergiella.tayi	-4.430078889780334	1.675347370333524	0.06699143821418145	0.1157371033874406	-0.021866158704275208	0.634574868981092	-0.589699166104524	-0.19700107144336593	0.30167477435976947	-0.01953594662858652	0.03496043198592473	-0.02170009114076748	-0.015450784535547074	-0.014187477938374618	-0.021467274804857377	0.01586147730352112	-0.008687244997420034	0.3910531584003413	0.019322307256488484	-0.004631242522771044	-9.607605762005888e-05	0.004826226331301794	-0.0018991229155061941	0.007031243851236224	-0.015064738944418071	-0.013897725531423382	-0.0016998949854778512	0.0006775768857116954	0.005964375589589683	0.22233911761516656	-0.006015144908567628	-0.003982566929713566
s.Roseburia.sp.AF02.12	-4.394211470123807	0.5248854895319515	-1.8393234292036718	0.288315845841413	0.23310824589929074	0.638143163676586	-0.40435604655576574	-0.05931416990511937	0.2735208506146469	0.02874858716406093	0.02808946344668888	0.0583731301036085	0.03971051349100084	0.024360241510197285	0.032984333095291654	0.009387746468643302	0.008525796994258547	0.20103747752272966	0.037210006781837404	0.00756566774426909	-0.0016952182219662885	-0.0037262376809524627	-0.004860181953518635	-0.009196573216258382	0.022688714530663227	0.02325803722736894	0.002587159857940224	-0.001190603641632529	0.00498963983166096	-0.26106596551481837	0.011876517612520702	0.003130977830574522
s.Roseburia.inulinivorans	-4.415259782559376	0.9646621712330173	-1.1163308543680797	0.2235649653630108	0.13618296535769414	0.6413841837073352	-0.4794398731296376	-0.11340525341488421	0.28627441270932563	0.009950144539951756	0.030814328772411897	0.02698302658375271	0.017965352012430488	0.009160526443712467	0.011330462016574876	0.011365259429309759	0.001610120334647251	0.2478350196960056	0.026757911615247678	0.002223013696637914	-0.0007643754896279476	-0.0002701172923687017	-0.0021901132082590437	-0.0015929263619262042	0.004322159289829578	0.004128095233511567	-0.0002643749763822299	0.00018880987849498863	-0.007861923210196308	-0.39480165759543046	0.014687279165623792	-9.795837321352684e-05
s.Roseburia.intestinalis	-4.404171784186954	2.3715099845160283	1.2599582288056501	-0.0008472699680731088	-0.18424779793732116	0.558032254964877	-0.6417233220704631	-0.2629395722641893	0.27832905397343527	-0.049459493833735824	0.032533438997542324	-0.07410962120226199	-0.051780418969722485	-0.03871053535672064	-0.05605081007057914	0.013365358037284792	-0.018977588096109874	0.2880569230326895	-0.013124740479181283	-0.013656278887905472	0.0021476547336907637	0.009327495314719216	0.006134657026351917	0.01987018145654148	-0.047734557519658626	-0.0497369761932746	-0.007691639285349442	0.003745902176650149	-0.037522198314036116	-0.509504333996226	0.012789067441699461	-0.008208259576889686
s.Roseburia.hominis	-4.410757608034411	1.6448499266154548	0.03185329227951334	0.11527162592254869	-0.01856863763295225	0.6019177111712971	-0.5584480695508457	-0.1857852566823375	0.282826383798117	-0.018708834280735775	0.03169176385859649	-0.0217372485972509	-0.015633786636198545	-0.013902535135780514	-0.021106506958241653	0.012344325788147757	-0.00828157794845611	0.267453498649678	0.00767173714480054	-0.005371064171239919	0.0006253944112751762	0.0043050045294279705	0.001776254270285294	0.008626021034678457	-0.020461362205152493	-0.021496893977953638	-0.003781904218992604	0.0018730603763708828	-0.02188482537204874	-0.4480183876116054	0.013757063449691204	-0.0038913926231979607
s.Eubacterium.rectale	-4.408480214270708	1.5747902798849325	-0.08418731527843035	0.12581258767809073	-0.0030027745855979193	0.6026286942753658	-0.547535839262352	-0.17750026653583054	0.2814325185175239	-0.01573940049173944	0.031348252803583006	-0.016763214640104263	-0.012195587412593613	-0.011510946350428968	-0.017716526467588284	0.01208344799085744	-0.007215219125434518	0.26133407541177495	0.009368757276403624	-0.00455545421914962	0.00048246848580547555	0.0037874809680827196	0.0013682623038670657	0.007486752003355354	-0.01770785889001956	-0.018636296437868204	-0.003363694547140278	0.0016710922144275988	-0.020032262577665844	-0.430073972382125	0.01340078527660849	-0.0034284629464056064
s.Roseburia.faecis	-4.401659236122922	2.325711063488541	1.1849290880105972	0.00581388944575992	-0.17420073945528017	0.5571349273204113	-0.6334260107666058	-0.2571538319768855	0.2766922246867034	-0.047494026363826054	0.03219933208600378	-0.07084088349857136	-0.0495139015338612	-0.03711933214727023	-0.05377650438831131	0.013117907159278804	-0.018241678955090677	0.28201190658087705	-0.01210491475664327	-0.01308558143290727	0.002049933254068625	0.008948773103046948	0.005854012645310255	0.019040576687307856	-0.04573343305395189	-0.04764627896360704	-0.0073694450284837705	0.0035894407567156296	-0.03600662880076538	-0.490105013171302	0.01228939805208667	-0.007831515613677948
s.Eubacterium.ramulus	-4.374994967768038	0.8382868980387543	-1.296433172488325	0.23462335831954417	0.1596200975461898	0.5983885899131954	-0.422523829291109	-0.086985077256384	0.26057234942086827	0.01584811277721741	0.02682069569346193	0.036045057630333006	0.02440772906559096	0.014075611931530861	0.018778468947182075	0.008735019208699162	0.004478717887461629	0.18145096535233432	0.027054455700380654	0.004536143045431889	-0.001103992072424628	-0.002128239702806559	-0.003192361926222778	-0.005544259407939336	0.013768005660102063	0.014185959153412312	0.0015671949667352182	-0.0007154682145889987	0.002300733233597822	-0.191502838986209	0.00823520364281184	0.00225023337361923
s.GGB3653.SGB4964	-4.369233219801577	1.457396352844226	-0.25000476175123343	0.1356608011088773	0.018585840079940828	0.5595950900299872	-0.4918539304676816	-0.15196969968110702	0.2558318244009165	-0.010129323231903015	0.02735523024158188	-0.008152741508719252	-0.006045091687695992	-0.006787954445310499	-0.010494787975511566	0.009404599621656788	-0.004373501445499061	0.19307808052339723	0.009511158960400778	-0.0022120089887480653	0.00013758210406992208	0.0018684379816301345	0.0003416965065604169	0.0033918241259334758	-0.007918863229996848	-0.00818024380673714	-0.001426955028452033	0.0007141382050363722	-0.009227313709719782	-0.21066900119983886	0.006377761061539778	-0.0008618106705494533
s.Eubacterium.sp.AF16.48	-4.312421001211141	1.2793025936626747	-0.5033955993650818	0.1504843430945639	0.0510457258979308	0.4890067889014215	-0.4032940806552515	-0.11209231074571985	0.21336456657348638	-0.0019141604560839111	0.02040422713069367	0.003882349915666652	0.0024712021455221005	-5.278511831402667e-05	-0.0002050758558474924	0.003806097645094275	-0.0001298062094844295	0.03024577401955961	0.003685533438492451	0.0008892536052464233	-2.279799156836579e-05	-0.0013563097251945684	0.0005614144406785926	-0.0022534813754111756	0.00481732289190645	0.004728192825472447	0.0008849818175634158	-0.0003590932854205313	-0.0030539299214635855	-0.07495704390744531	-0.00019779666366772036	0.004293890902848605
s.Eubacterium.ventriosum	-4.308263395421983	1.7164075822084481	0.23550667494854086	0.08053061464188073	-0.048573398495432005	0.46051804447609396	-0.45127598147169945	-0.15764136263855763	0.2093336722631541	-0.020237100824286595	0.02063987104766864	-0.027336006922187055	-0.0190357700511352	-0.014765157068782262	-0.02082413755886547	0.004087806700587846	-0.00632363751322059	0.03176444442400247	-0.009183634423793373	-0.003829998540917878	0.0008667287193905331	0.0013592503616168129	0.0031357753586717567	0.0039012751347040696	-0.010175683392680374	-0.010742921309807106	-0.0011434803344058547	0.0006115007088574033	-0.011061968016490802	-0.07899968480322815	-0.002107339344068617	0.00244929472086266
s.Eubacterium.sp.AF34.35BH	-4.312082117793124	0.9344615009094578	-1.0834100688167192	0.20490753833981118	0.12913728489692844	0.5079892408116929	-0.3626853686048138	-0.07541687352646458	0.21482971788232152	0.012506830460795778	0.02000632522843789	0.02837184544275909	0.01934052244152103	0.011507824223127034	0.01599426699817313	0.0035212159135543644	0.004733989767892282	0.028467124874818173	0.013705558838426784	0.0045680671439013824	-0.0007188483561129194	-0.0034481907652405427	-0.001467246900717306	-0.0070108993841893	0.01642316484131389	0.016704317172440832	0.002443129933763788	-0.0011064317336443913	0.0032883138100662486	-0.06932764924872337	0.001294677805697633	0.0055734136248802284
s.Anaerobutyricum.hallii	-4.284201086216559	2.9899750073738036	2.3993969887392903	-0.1283088188831662	-0.34322426488564656	0.338412637276372	-0.5615745549270973	-0.2827862317759963	0.17446035609176655	-0.07548916654032638	0.016556039566218435	-0.12441860975823739	-0.08659046467198873	-0.06035428275330655	-0.08538294922386427	-0.004141985301871099	-0.02525525004602282	-0.4085642638756779	-0.09474240750837207	-0.02297632753168014	0.010777406520358492	-0.01752809124764194	0.26051900541251294	-0.00042360193367607267	0.036270493075936265	0.0014907473106390825	-0.005685273658703642	0.0024904414638014807	-0.004700804310950849	0.017965239471383593	-0.005121126550682582	-0.004708888788854242
s.Anaerobutyricum.soehngenii	-4.301289134923295	1.1895702490058322	-0.6443600443246801	0.16025173928280012	0.06789631873801515	0.4577007518997538	-0.3640898935407042	-0.09444590795326577	0.19223255951461177	0.000790913895083356	0.01592261896563133	0.006133156094079914	0.0035870633754815297	0.0013146706167765172	0.0014217593866797723	-0.004057158249789085	0.0009679656511288095	-0.34062158621425276	-0.03202514339288688	-0.0018443811884062199	0.005471138058431221	-0.02340474208974287	0.19510005614406645	-0.02193724458164728	0.08063229481575833	0.05508365850757719	0.00278660747095497	-0.0014899038472714792	0.022552719187450783	0.006368189063229801	0.002589249371088739	0.003940365938987107
s.Anaerostipes.hadrus	-4.296465491440861	0.8722792733468997	-1.1745079978252302	0.2095386413079245	0.13943068201824474	0.4716068463978848	-0.32339738896089115	-0.05951906824183279	0.19192863195413215	0.01432376089777265	0.015433233725876854	0.02924335929895174	0.019594748541186424	0.012300283714115895	0.016953784798026172	-0.003883388069863187	0.005678275428536094	-0.31263076334497175	-0.019083395794285155	0.0021378043000342627	0.004181999304339066	-0.02310587689872665	0.17122849872474305	-0.024592478961167032	0.08391166752622299	0.06160428006376823	0.0041889365767375985	-0.0021357106723433735	0.026059959251948785	0.0036181777750945634	0.0038551100820284666	0.005266066557986945
s.Clostridium.sp.1001270H.150608.G6	-4.294036730732296	0.6958851710902623	-1.4694503425497323	0.23700152890280773	0.17926290354951438	0.47950621394229204	-0.30083487798955844	-0.04007477428197719	0.19182492158699826	0.021884732393534553	0.01516534922764877	0.04217491190332468	0.028560444342269065	0.018454757639767887	0.025671614825900704	-0.003786298126601322	0.008334795570970005	-0.29680475954916075	-0.011751218100408236	0.004404660394924722	0.0034443995293813637	-0.022928325441471487	0.15748348697810333	-0.02611042848155698	0.08576820195509008	0.06533489499271875	0.005000932599715916	-0.00250964117260337	0.028083762687703295	0.001995689736577023	0.004601686322064315	0.006047961423077882
s.Coprococcus.eutactus	-4.290836511876962	1.0268328620647214	-0.9099495747446646	0.18399637907286182	0.1038274538398385	0.45726389632556924	-0.3365408397421463	-0.07433118567521098	0.188339052831423	0.00803371053254995	0.015245497408329227	0.018542958618888227	0.012278857107445803	0.007333036054850503	0.010095074808655919	-0.003778088305875411	0.003684248505841883	-0.30605291167628096	-0.022458925026188972	0.000772419104421646	0.004288657857286161	-0.021633885517323374	0.1660238823409116	-0.02218600471463753	0.07718849054141359	0.05555565844156361	0.003564281265036937	-0.0018318576736922915	0.02322445570482294	0.003676222921962263	0.0033453686593840092	0.004616468729997866
s.Coprococcus.SGB4669	-4.295842318870832	1.3585741200345511	-0.35563159191551774	0.13249704964444936	0.02897089620066363	0.443844562185713	-0.38030223028768567	-0.11138073893210083	0.18935217889466885	-0.0062646052242342236	0.015875456633844605	-0.005926813555000536	-0.0047207573039838545	-0.0043566547916305915	-0.006539783706798464	-0.004073617432028444	-0.0014428455714260817	-0.3517232722352053	-0.038420964701037494	-0.0039689309409106435	0.006306930226879986	-0.024502448836010268	0.2176416995145145	-0.021542296059217206	0.08323534934045278	0.054796344938337495	0.0020910703024152877	-0.0012107838690484137	0.024729200752584602	0.01932065800944801	0.004806859152509105	0.00044687175248801385
s.Coprococcus.catus	-4.295714259013631	1.371888860850622	-0.3331218959204468	0.13036438544282272	0.025934896830953107	0.44295430678296976	-0.38174552009025975	-0.11276262602548345	0.18921492690953856	-0.006823374271622337	0.01587917693155186	-0.006880792551734679	-0.005378419553633721	-0.00480603379157985	-0.007169944550648844	-0.004073682545458239	-0.0016315510360657387	-0.3521511668205407	-0.03886242738624566	-0.004118002391326087	0.006343187220473304	-0.024457157038045726	0.21806477833042606	-0.021388655718486225	0.08291289842238851	0.05441512503969617	0.002032439879850455	-0.0011832675978375128	0.02454387999653542	0.019419675619514794	0.004761615194578811	0.0003818702007734548
